Price,Location,Rooms
78.000 TL,Alanya,3+1
70.000 TL,Kaş,2+1
50.000 TL,Manavgat/Ilıca,4.5+1
70.000 TL,Serik,3+1
12.000 TL,Serik/Belek,4+1
70.000 TL,Konyaaltı/Köyler,3+2
18.000 TL,DöşemealtıMerkez,3+1
65.000 TL,Aksu,3+1
75.000 TL,Serik/Belek,3+1
70.000 TL,Aksu,3+1
18.000 TL,Kemer,4+1
6.000 TL,Kaş/Kalkan,2+1
9.500 TL,Serik,3+1
115.000 TL,Konyaaltı/Arapsuyu,5+2
15.000 TL,Kaş/Köyler,2+1
45.000 TL,Manavgat/Köyler,4+3
110.000 TL,Döşemealtı/Merkez,4+1
50.000 TL,Kumluca/Beykonak,4+1
28.000 TL,Alanya,2+1
35.000 TL,Kemer,3+1
5.000 TL,Kaş/Kalkan,3+1
55.000 TL,Muratpaşa/Lara,3+1
85.000 TL,Serik,8+1
50.000 TL,Konyaaltı/Köyler,4+1
16.500 TL,Kemer,4+1
5.000 TL,Alanya,4+1
100.000 TL,Serik/Belek,6+1
6.000 TL,Serik/Belek,4+1
55.000 TL,Aksu,2+1
9.000 TL,Kaş/Kalkan,3+1
50.000 TL,Kaş/Kalkan,4+1
180.000 TL,Döşemealtı/Düzlerçamı,5+1
10.000 TL,Kaş,3+1
60.000 TL,Döşemealtı/Merkez,5+1
5.000 TL,Kaş/Kalkan,4+1
25.000 TL,Serik,2+1
7.000 TL,Kaş/Kalkan,3+1
8.000 TL,Kaş/Kalkan,3+1
55.000 TL,Kaş/Kalkan,4+1
110.000 TL,Konyaaltı/Arapsuyu,6+1
55.000 TL,Serik/Belek,3+1
95.000 TL,Serik,4+1
60.000 TL,Serik/Belek,4+1
35.000 TL,Kaş/Kalkan,1+1
45.000 TL,Kaş/Kalkan,2+1
70.000 TL,Kepez/Varsak,5+1
200.000 TL,Serik/Belek,7+1
50.000 TL,Manavgat/Ilıca,4+1
10.000 TL,Kaş/Kalkan,3+1
14.500 TL,Kaş/Kalkan,2+1
70.000 TL,Konyaaltı/Köyler,4+1
70.000 TL,Serik/Belek,5+2
25.000 TL,Demre/Kale(Demre),3+1
140.000 TL,Kemer,4+1
180.000 TL,Konyaaltı/Arapsuyu,5+1
110.000 TL,Kepez/Köyler,4+1
8.500 TL,Kaş/Kalkan,3+1
80.000 TL,Konyaaltı/Köyler,3+1
50.000 TL,Serik,4+1
35.000 TL,Serik,3+1
30.000 TL,Demre/Kale(Demre),4+1
70.000 TL,Serik/Belek,4+1
42.000 TL,Serik,3+1
59.000 TL,Döşemealtı/Yeşilbayır,4+1
8.500 TL,Kaş/Kalkan,3+1
350.000 TL,Muratpaşa/Fener,5+2
75.000 TL,Serik,4+1
42.000 TL,Aksu/Köyler,2+1
64.000 TL,Kaş/Kalkan,2+1
40.000 TL,KaşKalkan,4+1
40.000 TL,Serik,3+1
75.000 TL,Döşemealtı/Yeşilbayır,3+1
50.000 TL,Alanya/Beldeler,5+1
70.000 TL,Muratpaşa/Lara,2+1
25.000 TL,Kaş/Kalkan,2+1
40.000 TL,Alanya,3+1
80.000 TL,Serik,6+1
10.000 TL,Kaş/Kalkan,4+1
6.500 TL,Kemer,4+1
130.000 TL,Konyaaltı/Arapsuyu,7+1
130.000 TL,Aksu,4+1
60.000 TL,Serik/Belek,4+1
5.500 TL,Kaş/Kalkan,1+1
64.000 TL,Alanya,3+1
180.000 TL,Alanya,3+2
140.000 TL,Kemer,4+1
25.000 TL,Serik,3+1
95.000 TL,Döşemealtı/Merkez,4+1
270.000 TL,Muratpaşa/Lara,4+1
42.000 TL,Döşemealtı/Merkez,3+1
115.000 TL,Aksu,4+1
75.000 TL,Döşemealtı/Merkez,5+1
87.500 TL,Serik,6+2
95.000 TL,Demre/Kale(Demre),3+0
48.000 TL,Serik/Belek,4+1
90.000 TL,Aksu/Köyler,4+1
110.000 TL,Döşemealtı/Yeşilbayır,4+1
12.500 TL,Serik/Belek,4+1
7.000 TL,Kaş/Köyler,3+1
79.500 TL,Aksu,5+1
45.000 TL,Kemer/Göynük,4+1
44.990 TL,Alanya,3+1
85.000 TL,Serik,3+1
65.000 TL,Serik,3+1
5.000 TL,Kaş/Köyler,2+1
5.000 TL,Kaş/Kalkan,2+1
5.000 TL,Kaş/Kalkan,1+1
5.000 TL,Kaş/Kalkan,1+1
25.000 TL,Alanya,2+1
65.000 TL,Kepez/Köyler,4+1
65.000 TL,Döşemealtı/Yeşilbayır,5+1
5.000 TL,KaşKalkan,5+1
135.000 TL,Muratpaşa/Gençlik,2+1
88.000 TL,Döşemealtı/Merkez,5+1
200.000 TL,Döşemealtı/Yeşilbayır,6+1
30.000 TL,Gazipaşa,2+1
34.000 TL,Kaş/Kalkan,5+2
100.000 TL,Kaş/Köyler,2
14.500 TL,Döşemealtı/Merkez,1
20.000 TL,Alanya,2+1
35.000 TL,Kepez/Erenköy,2+1
75.000 TL,Konyaaltı/Arapsuyu,2+1
16.000 TL,Korkuteli,2+1
13.000 TL,Alanya/İncekum (Yeşilköy),3+1
20.500 TL,KepezDüdenbaşı,2+1
25.000 TL,Döşemealtı/Yeniköy,1+1
17.000 TL,Manavgat,2+1
30.000 TL,Manavgat,3+1
35.000 TL,Alanya/Beldeler,3+1
12.500 TL,Serik,2+1
20.000 TL,Alanya,3+1
10.000 TL,Alanya,1+1
23.000 TL,Korkuteli,4+1
38.000 TL,Muratpaşa/Lara,2+1
31.000 TL,Döşemealtı/Yeniköy,1+1
20.500 TL,Kepez/Düdenbaşı,1+1
33.000 TL,Konyaaltı/Arapsuyu,3+1
35.000 TL,Aksu,2+1
17.000 TL,Döşemealtı/Yeniköy,1+1
25.000 TL,Manavgat,3+1
31.000 TL,Muratpaşa/Lara,1+1
28.000 TL,Manavgat,3+1
40.000 TL,Konyaaltı/Arapsuyu,1+1
20.000 TL,Manavgat,3+1
25.000 TL,Aksu,2+1
18.000 TL,Manavgat,2+1
29.000 TL,Kepez/Ahatlı,2+1
65.000 TL,Konyaaltı/Merkez,3+1
25.000 TL,Manavgat/Sarılar,2+1
12.000 TL,Alanya,3+1
25.000 TL,Aksu,2+1
35.000 TL,Kepez/Yeniemek,2+1
23.000 TL,Korkuteli,2+1
18.000 TL,Alanya,2+1
25.000 TL,Alanya,2+1
26.500 TL,Aksu,1+1
24.500 TL,Döşemealtı/Yeniköy,2+1
20.000 TL,Döşemealtı/Yeniköy,1+1
36.500 TL,Aksu,1+1
25.000 TL,Aksu/Köyler,1+1
18.500 TL,Manavgat/Sarılar,2+0
25.750 TL,Serik,3+2
18.000 TL,Alanya,2+1
18.000 TL,Kepez/Düdenbaşı,1+1
22.000 TL,Aksu,1+1
18.000 TL,Döşemealtı/Yeniköy,1+1
26.000 TL,Manavgat,3+1
32.000 TL,Kepez/Erenköy,2+1
29.000 TL,Kepez/Ahatlı,2+1
20.000 TL,Döşemealtı/Yeniköy,1+1
11.000 TL,Manavgat/Köyler,1+1
15.000 TL,Kaş/Köyler,2.5+1
13.500 TL,Serik,4+1
35.000 TL,Konyaaltı/Merkez,2+1
11.000 TL,KepezDüdenbaşı,2+1
30.000 TL,Muratpaşa/Bahçelievler,2+1
17.000 TL,Alanya,2+1
25.000 TL,Aksu,1+1
46.000 TL,Kepez/Duraliler,1+1
20.000 TL,Kepez/Yeniemek,2+1
110.000 TL,Muratpaşa/Bahçelievler,4+1
20.000 TL,Manavgat,3+1
23.000 TL,Aksu,1+1
18.000 TL,Kepez/Sütçüler,1+1
22.500 TL,Aksu,1+1
15.000 TL,Korkuteli/Bozova,2+1
35.000 TL,Manavgat,2+1
55.000 TL,Manavgat/Ilıca,2+1
27.000 TL,Kepez/Yeniemek,3+1
60.000 TL,Manavgat/Ilıca,3+1
20.000 TL,Manavgat/Sarılar,2+1
25.000 TL,Alanya,2+1
70.000 TL,Manavgat/Ilıca,4+1
80.000 TL,Muratpaşa/Fener,2+1
33.000 TL,Döşemealtı/Yeniköy,1+1
28.000 TL,Muratpaşa/Meltem,3+1
27.500 TL,Döşemealtı/Yeniköy,2+1
30.000 TL,Aksu,1+1
40.000 TL,Döşemealtı/Yeşilbayır,2+1
22.000 TL,Kepez/Düdenbaşı,2+1
23.000 TL,Manavgat/Sarılar,3+1
11.000 TL,Alanya/İncekum (Yeşilköy),2+1
33.000 TL,Kepez/Ahatlı,3+1
19.000 TL,Alanya/Beldeler,3+1
30.000 TL,Aksu,2+1
20.000 TL,Kepez/Yeniemek,2+1
25.000 TL,Manavgat,2+1
18.000 TL,Manavgat,3+1
28.000 TL,Muratpaşa/Kızıltoprak,2+1
70.000 TL,Muratpaşa/Fener,3+1
20.000 TL,Manavgat/Çolaklı,2+1
34.000 TL,Kepez/Erenköy,1+1
24.000 TL,Manavgat,3+1
31.000 TL,Kepez/Ahatlı,2+1
70.000 TL,Aksu/Köyler,2+1
18.000 TL,Kepez/Duraliler,2+0
22.000 TL,Kepez/Düdenbaşı,1+1
20.000 TL,Manavgat,2+1
17.000 TL,Kepez/Erenköy,1+1
27.000 TL,Kepez/Ahatlı,1+1
15.000 TL,Manavgat,2+1
36.000 TL,Manavgat/Sarılar,4+1
11.000 TL,Korkuteli,2+1
25.000 TL,Manavgat,3+1
21.500 TL,Manavgat,3+1
18.000 TL,Alanya/Beldeler,2+1
21.000 TL,Serik,3+1
24.000 TL,Manavgat/Çolaklı,3+1
19.000 TL,Aksu,1+1
25.000 TL,Manavgat/Sarılar,3+1
9.000 TL,Manavgat/Köyler,2+1
17.000 TL,Aksu,1+1
25.000 TL,Kepez/Varsak,3+1
35.000 TL,Kepez/Ahatlı,2+1
16.000 TL,Alanya,2+1
24.500 TL,Alanya,2+1
15.750 TL,Manavgat/Köyler,2+1
24.500 TL,Serik,2+1
22.500 TL,Kepez/Merkez,1+1
60.000 TL,Alanya,3+1
23.000 TL,Aksu,1+1
24.000 TL,Döşemealtı/Yeniköy,2+1
40.000 TL,Döşemealtı/Merkez,2+1
40.000 TL,Muratpaşa/Gençlik,3+1
95.000 TL,Kepez/Duraliler,3+1
27.000 TL,Manavgat,4+1
25.000 TL,Döşemealtı/Yeniköy,1+1
31.000 TL,Aksu,2+1
30.000 TL,Muratpaşa/Bahçelievler,2+1
25.000 TL,Kepez/Sütçüler,4+1
17.750 TL,Gazipaşa,3+1
16.500 TL,Manavgat,3+1
32.000 TL,Manavgat,5+2
15.000 TL,Manavgat,1+1
30.000 TL,Kepez/Duraliler,1+1
20.000 TL,Döşemealtı/Yeniköy,4+1
20.000 TL,Manavgat,2+1
20.000 TL,Alanya,1+1
25.000 TL,Korkuteli,2+1
22.000 TL,Manavgat,2+1
28.000 TL,Manavgat,3+1
39.999 TL,Muratpaşa/Lara,2+1
26.999 TL,Muratpaşa/Lara,1+1
19.000 TL,Manavgat,3+1
23.000 TL,Muratpaşa/Eskisanayi,2+1
22.000 TL,Manavgat,3+1
15.000 TL,Döşemealtı/Yeniköy,2+1
16.000 TL,Alanya,2+1
19.500 TL,Aksu,1+1
40.000 TL,Kepez/Ahatlı,3+1
40.000 TL,Muratpaşa/Gençlik,3+1
40.000 TL,Manavgat,4+1
20.000 TL,Manavgat,2+1
25.000 TL,Manavgat,3+1
15.250 TL,Manavgat/Köyler,3+1
17.500 TL,Manavgat,3+1
26.000 TL,Konyaaltı/Arapsuyu,1+1
18.000 TL,Döşemealtı/Yeniköy,1+1
14.500 TL,Alanya,1+1
36.000 TL,Konyaaltı/Arapsuyu,2+1
8.000 TL,Korkuteli,3+1
22.500 TL,Döşemealtı/Yeniköy,2+1
30.000 TL,Kepez/Dokuma,5+1
30.000 TL,Kepez/Düdenbaşı,2+1
22.500 TL,Kepez/Ahatlı,2+1
22.000 TL,Kepez/Ahatlı,2+1
26.500 TL,Manavgat,2+1
12.500 TL,Alanya,2+1
35.000 TL,Aksu,2+1
47.500 TL,Muratpaşa/Merkez,2+1
30.000 TL,Kepez/Ahatlı,2+1
26.000 TL,Kepez/Ahatlı,2+1
17.000 TL,Kepez/Ahatlı,1+1
20.000 TL,Kepez/Ahatlı,1+1
23.000 TL,Kepez/Ahatlı,2+1
36.500 TL,Manavgat,2+1
35.000 TL,Muratpaşa/Gençlik,1+1
80.000 TL,Konyaaltı/Arapsuyu,3+1
33.000 TL,Muratpaşa/Bahçelievler,2+1
35.000 TL,Alanya,3+1
24.000 TL,Manavgat/Ilıca,2+1
36.000 TL,Kepez/Düdenbaşı,2+1
22.000 TL,Kepez/Düdenbaşı,1+1
38.000 TL,Kepez/Erenköy,2+1
35.000 TL,Döşemealtı/Yeniköy,2+1
18.000 TL,Döşemealtı/Yeniköy,2+1
12.000 TL,Manavgat/Köyler,2+1
32.000 TL,Konyaaltı/Arapsuyu,1+1
18.000 TL,Manavgat,2+1
18.000 TL,Manavgat,2+1
25.000 TL,Aksu,1+1
15.000 TL,Alanya,2+1
85.000 TL,Muratpaşa/Yenigün,3+1
21.000 TL,Kepez/Düdenbaşı,1+1
15.000 TL,Manavgat,2+1
16.500 TL,Manavgat,2+1
60.000 TL,Kepez/Duraliler,2+1
24.000 TL,Kepez/Ahatlı,2+1
16.500 TL,MuratpaşaLara,2+1
50.000 TL,Muratpaşa/Lara,2+1
35.000 TL,Serik,3+1
75.000 TL,Konyaaltı/Arapsuyu,3+1
307.000 TL,Muratpaşa/Fener,6+1
25.000 TL,Aksu,1+1
40.000 TL,Muratpaşa/Lara,1+1
23.000 TL,Muratpaşa/Kızıltoprak,1+1
16.000 TL,Muratpaşa/Lara,2+1
26.000 TL,Aksu,1+1
19.000 TL,Manavgat/Köyler,3+1
15.000 TL,Manavgat,2+1
13.650 TL,Manavgat/Köyler,2+1
32.000 TL,Aksu,2+1
30.000 TL,Serik/Belek,2+1
19.500 TL,Kepez/Ahatlı,1+1
10.000 TL,Gazipaşa,3+1
20.000 TL,Aksu,1+1
18.000 TL,Manavgat/Sarılar,2+1
22.000 TL,Manavgat/Taşağıl,3+1
26.000 TL,Kepez/Ahatlı,2+1
14.000 TL,Manavgat/Sarılar,1+1
30.000 TL,Kepez/Erenköy,1+1
48.000 TL,Gazipaşa,3+1
36.000 TL,Kepez/Erenköy,2+1
25.000 TL,Kepez/Erenköy,1+1
48.000 TL,Konyaaltı/Arapsuyu,2+1
20.000 TL,Kepez/Sütçüler,1+1
20.000 TL,Kepez/Varsak,2+1
28.000 TL,Muratpaşa/Kızıltoprak,3+1
11.500 TL,Korkuteli,1+1
21.000 TL,Kepez/Erenköy,1+1
22.500 TL,Aksu,2+1
41.000 TL,Konyaaltı/Merkez,2+1
10.500 TL,Alanya,1+1
18.000 TL,Manavgat,2+1
17.000 TL,Kepez/Düdenbaşı,1+1
45.000 TL,Konyaaltı/Arapsuyu,2+1
20.000 TL,Manavgat,2+0
110.000 TL,Muratpaşa/Lara,4+1
25.000 TL,Kepez/Sütçüler,2+1
20.000 TL,Alanya,4+1
18.000 TL,Manavgat,2+1
20.000 TL,Manavgat,2+1
18.000 TL,Kepez/Ahatlı,1+1
26.000 TL,Kepez/Ahatlı,2+1
23.000 TL,Kepez/Ahatlı,1+1
25.500 TL,Kepez/Ahatlı,2+1
62.000 TL,Kepez/Duraliler,2+1
150.000 TL,Konyaaltı/Arapsuyu,3+1
22.250 TL,Kaş/Köyler,1+1
27.000 TL,Alanya/Beldeler,2+1
99.000 TL,Kepez/Duraliler,3+1
20.000 TL,Manavgat,2+1
60.000 TL,Konyaaltı/Arapsuyu,2+1
24.000 TL,Alanya,2+1
30.000 TL,Kepez/Yeniemek,2+1
26.000 TL,Kepez/Ahatlı,2+1
27.000 TL,Alanya,2+1
17.000 TL,Alanya,1+1
22.000 TL,Kepez/Erenköy,2+1
20.000 TL,Alanya,3+1
25.000 TL,Kepez/Düdenbaşı,3+1
15.000 TL,Manavgat,3+1
26.000 TL,Kepez/Ahatlı,2+1
33.988 TL,Muratpaşa/Bahçelievler,2+1
25.000 TL,Kumluca/Beldeler,1+1
15.000 TL,Manavgat,Stüdyo (1+0)
18.000 TL,Manavgat/Çolaklı,2+1
80.000 TL,Muratpaşa/Fener,3+1
13.000 TL,Manavgat/Köyler,2+1
16.000 TL,Manavgat/Köyler,3+1
30.000 TL,Konyaaltı/Arapsuyu,1+1
108.000 TL,Konyaaltı/Arapsuyu,4+1
26.000 TL,Manavgat,3+1
42.500 TL,Kepez/Yeniemek,3+1
42.000 TL,Konyaaltı/Arapsuyu,2+1
20.000 TL,Manavgat/Sarılar,2+1
24.000 TL,Döşemealtı/Yeniköy,2+1
18.000 TL,Döşemealtı/Yeniköy,2+1
23.000 TL,Döşemealtı/Yeşilbayır,1+1
22.000 TL,Muratpaşa/Bahçelievler,3+1
25.000 TL,Kepez/Ahatlı,2+1
25.000 TL,Döşemealtı/Yeniköy,1+1
19.000 TL,Aksu,1+1
20.000 TL,Manavgat,3+1
20.000 TL,Muratpaşa/Yenigün,1+1
22.000 TL,Aksu,1+1
17.000 TL,Manavgat,3+1
25.000 TL,Kepez/Ahatlı,2+1
24.999 TL,Muratpaşa/Kızıltoprak,1+1
55.000 TL,Manavgat,4+1
32.000 TL,Kepez/Yeniemek,3+1
45.000 TL,Kepez/Erenköy,2+1
24.500 TL,Manavgat,2+1
30.000 TL,Aksu,1+1
15.000 TL,Manavgat/Köyler,2+1
28.000 TL,Kepez/Düdenbaşı,3+1
32.000 TL,Kepez/Erenköy,2+1
32.000 TL,Aksu,1+1
25.000 TL,Aksu,2+1
20.000 TL,Kepez/Ahatlı,1+1
26.000 TL,Manavgat,3+1
67.500 TL,Muratpaşa/Fener,5+2
25.000 TL,Manavgat,2+1
65.000 TL,Konyaaltı/Arapsuyu,3+1
50.000 TL,Konyaaltı/Arapsuyu,2+1
42.500 TL,Kepez/Duraliler,1+1
20.000 TL,Manavgat,2+1
25.000 TL,Döşemealtı/Yeniköy,2+1
24.500 TL,Döşemealtı/Yeniköy,1+1
22.000 TL,Döşemealtı/Yeniköy,2+1
18.000 TL,Manavgat,2+1
45.000 TL,Konyaaltı/Arapsuyu,2+1
20.000 TL,Kemer/Köyler,1+1
23.000 TL,Manavgat/Köyler,3+1
17.000 TL,Döşemealtı/Yeniköy,1+1
37.000 TL,Konyaaltı/Arapsuyu,1+1
20.000 TL,Korkuteli,2+1
25.000 TL,Muratpaşa/Kızıltoprak,2+1
55.000 TL,Konyaaltı/Arapsuyu,2+1
19.000 TL,Kepez/Varsak,2+1
50.000 TL,Konyaaltı/Merkez,2+1
24.000 TL,Kepez/Merkez,1+1
37.000 TL,Kepez/Duraliler,1+1
33.000 TL,Döşemealtı/Merkez,1+1
23.000 TL,Kepez/Erenköy,1+1
17.500 TL,Kepez/Ahatlı,2+1
80.000 TL,Muratpaşa/Güzeloluk,4+1
33.000 TL,Kepez/Erenköy,2+1
25.000 TL,Kepez/Düdenbaşı,1+1
25.000 TL,Kepez/Ahatlı,2+1
21.000 TL,Kepez/Düdenbaşı,1+1
15.000 TL,ManavgatKöyler,3+1
50.000 TL,Muratpaşa/Lara,2+1
60.000 TL,Kemer,4+1
15.000 TL,Manavgat/Köyler,1+1
40.000 TL,Manavgat,3+1
22.000 TL,Kepez/Düdenbaşı,1+1
25.000 TL,Kepez/Düdenbaşı,1+1
35.000 TL,Kepez/Merkez,2+1
26.500 TL,Kepez/Erenköy,2+1
19.000 TL,Kepez/Erenköy,1+1
15.000 TL,Kepez/Varsak,2+1
21.500 TL,Kepez/Erenköy,1+1
25.000 TL,Kepez/Sütçüler,3+1
40.000 TL,Döşemealtı/Yeşilbayır,2+1
40.000 TL,Kepez/Ahatlı,3+1
22.000 TL,Aksu,1+1
20.000 TL,Aksu,1+1
18.000 TL,Serik,2+1
23.000 TL,Kepez/Düdenbaşı,1+1
110.000 TL,Konyaaltı/Arapsuyu,3+1
16.000 TL,Korkuteli,2+1
28.000 TL,Kepez/Erenköy,2+1
40.000 TL,Kepez/Duraliler,2+1
16.000 TL,MuratpaşaMeltem,2+1
23.000 TL,Kepez/Ahatlı,2+1
16.000 TL,Kepez/Ahatlı,1+1
20.000 TL,Kepez/Düdenbaşı,1+1
26.000 TL,Kepez/Ahatlı,2+1
30.000 TL,Kepez/Düdenbaşı,2+1
21.000 TL,Manavgat/Sarılar,2+1
30.000 TL,Kepez/Ahatlı,3+1
25.000 TL,Manavgat/Ilıca,2+1
27.000 TL,Kepez/Duraliler,1+1
24.000 TL,Kepez/Erenköy,1+1
50.000 TL,Aksu,1+1
35.000 TL,Muratpaşa/Meltem,2+1
40.000 TL,Kaş/Köyler,3+1
20.000 TL,Manavgat,2+1
16.500 TL,Korkuteli,2+1
20.000 TL,Kepez/Düdenbaşı,1+1
25.000 TL,Kepez/Sütçüler,2+1
11.000 TL,Kemer/Göynük,Stüdyo (1+0)
105.000 TL,Konyaaltı/Arapsuyu,3+1
57.000 TL,Konyaaltı/Arapsuyu,2+1
30.000 TL,Kepez/Erenköy,1+1
30.000 TL,Aksu,2+1
49.000 TL,Konyaaltı/Merkez,3+1
23.000 TL,Döşemealtı/Yeniköy,2+1
50.750 TL,Manavgat,3+1
19.000 TL,Kepez/Düdenbaşı,1+1
36.000 TL,Kepez/Ahatlı,4+1
24.000 TL,Manavgat,3+1
34.000 TL,Kepez/Varsak,4+1
23.000 TL,Kepez/Dokuma,3+1
20.000 TL,Aksu,1+1
35.000 TL,Muratpaşa/Bahçelievler,2+1
20.000 TL,Kepez/Erenköy,1+1
10.000 TL,Manavgat/Köyler,2+1
20.000 TL,Alanya,2+1
30.000 TL,Konyaaltı/Merkez,1+1
25.000 TL,Kepez/Merkez,1+1
20.500 TL,Aksu,1+1
80.000 TL,Muratpaşa/Fener,3+1
22.000 TL,Kepez/Yeniemek,3+1
110.000 TL,Muratpaşa/Lara,2+1
24.000 TL,Manavgat/Sarılar,3+1
25.000 TL,Kaş/Kalkan,2+1
21.500 TL,Alanya,2+1
31.000 TL,Döşemealtı/Yeniköy,1+1
18.000 TL,Kepez/Ahatlı,1+1
20.000 TL,Döşemealtı/Yeniköy,1+1
19.000 TL,Kepez/Ahatlı,1+1
25.000 TL,Kepez/Ahatlı,2+1
25.500 TL,Kepez/Ahatlı,2+1
25.000 TL,Döşemealtı/Yeniköy,2+1
17.000 TL,Kepez/Düdenbaşı,1+1
18.000 TL,Kepez/Ahatlı,1+1
25.000 TL,Döşemealtı/Yeniköy,2+1
24.500 TL,Aksu,1+1
19.750 TL,Manavgat,2+1
45.000 TL,Konyaaltı/Arapsuyu,2+1
28.000 TL,Muratpaşa/Lara,1+1
20.000 TL,Kepez/Varsak,1+1
18.500 TL,Kepez/Ahatlı,1+1
14.000 TL,Kepez/Varsak,1+1
100.000 TL,Konyaaltı/Arapsuyu,3+1
29.000 TL,Muratpaşa/Bahçelievler,2+1
20.000 TL,Aksu,1+1
22.500 TL,Kepez/Ahatlı,1+1
33.000 TL,Muratpaşa/Çarşı,3+1
19.000 TL,Döşemealtı/Yeniköy,1+1
16.750 TL,Kepez/Varsak,1+1
40.000 TL,Alanya,2+1
35.000 TL,Kepez/Erenköy,3+1
24.000 TL,Kepez/Ahatlı,2+1
18.000 TL,Manavgat,3+1
18.500 TL,KepezVarsak,2+1
70.000 TL,Konyaaltı/Merkez,2+1
40.000 TL,Kepez/Erenköy,2+1
35.000 TL,Muratpaşa/Kızıltoprak,3+1
25.000 TL,Manavgat/Sarılar,2+1
18.000 TL,Döşemealtı/Merkez,4+1
28.000 TL,Kepez/Ahatlı,2+1
18.250 TL,Alanya,2+1
25.000 TL,Muratpaşa/Bahçelievler,2+1
25.000 TL,Aksu,2+1
18.000 TL,AksuKöyler,4+1
24.000 TL,Kepez/Ahatlı,2+1
27.000 TL,Manavgat,2+1
22.000 TL,Kepez/Ahatlı,2+1
154.000 TL,Konyaaltı/Arapsuyu,4+1
20.000 TL,Manavgat,2+1
15.000 TL,Manavgat/Sarılar,2+1
35.000 TL,Aksu,2+1
27.000 TL,Manavgat,3+1
19.000 TL,Manavgat/Sarılar,2+1
54.000 TL,Konyaaltı/Arapsuyu,2+1
35.000 TL,Aksu/Köyler,1+1
25.000 TL,Manavgat/Sarılar,3+1
35.000 TL,Finike/Beldeler,2+1
18.000 TL,Alanya/Beldeler,2+1
25.000 TL,Kepez/Ahatlı,2+1
120.000 TL,Muratpaşa/Fener,4+1
62.000 TL,Konyaaltı/Arapsuyu,2+1
16.000 TL,Manavgat/Sarılar,2+1
17.000 TL,Kepez/Düdenbaşı,2+1
25.000 TL,Kepez/Erenköy,1+1
20.000 TL,Kepez/Varsak,1+1
10.500 TL,Manavgat/Köyler,3+1
16.500 TL,Manavgat/Köyler,1+1
25.000 TL,Manavgat,2+1
9.500 TL,Kepez/Ahatlı,Stüdyo (1+0)
90.000 TL,Konyaaltı/Arapsuyu,3+1
9.500 TL,KepezAhatlı,3+1
26.000 TL,Kepez/Ahatlı,1+1
20.000 TL,Aksu,1+1
23.000 TL,Manavgat/Ilıca,2+1
20.000 TL,Kepez/Ahatlı,2+1
60.000 TL,Döşemealtı/Yeniköy,4+1
28.000 TL,Kepez/Yeniemek,2+1
23.000 TL,Kepez/Düdenbaşı,1+1
23.000 TL,Kepez/Ahatlı,2+1
12.200 TL,Korkuteli,3+1
17.000 TL,Kepez/Ahatlı,3+1
10.000 TL,Gazipaşa/Köyler,3+1
34.500 TL,Kepez/Erenköy,1+1
25.500 TL,KepezDuraliler,1+1
42.000 TL,Aksu,2+1
10.000 TL,Alanya/Beldeler,1+1
16.000 TL,Alanya,1+1
