District,Rooms,Price,PriceInt
Balçova,3+1,30.000 TL,30000
Bornova,2+1,30.000 TL,30000
Torbalı,2+1,30.000 TL,30000
Seferihisar,2+1,30.000 TL,30000
Konak,3+1,30.000 TL,30000
Çeşme,1+1,30.000 TL,30000
Karabağlar,2+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Çeşme,2+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Gaziemir,3+1,30.000 TL,30000
Karabağlar,3+1,30.000 TL,30000
Dikili,2+1,30.000 TL,30000
Çiğli,3+1,30.000 TL,30000
Balçova,2+1,30.000 TL,30000
Bornova,1+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Buca,1+1,30.000 TL,30000
Karşıyaka,3+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Karşıyaka,2+1,30.000 TL,30000
Konak,3+1,30.000 TL,30000
Menemen,1+1,30.000 TL,30000
Karşıyaka,3+1,30.000 TL,30000
Karaburun,2+1,30.000 TL,30000
Bornova,1+1,30.000 TL,30000
Selçuk,2+1,30.000 TL,30000
Torbalı,3+1,30.000 TL,30000
Bornova,1+1,31.000 TL,31000
Çiğli,2+1,31.000 TL,31000
Bornova,2+1,31.000 TL,31000
Karşıyaka,3+1,31.000 TL,31000
Kemalpaşa,3.5+1,31.000 TL,31000
Karşıyaka,3+1,31.000 TL,31000
Karşıyaka,2+1,31.000 TL,31000
Bornova,1+1,31.000 TL,31000
Karşıyaka,2+1,31.000 TL,31000
Bayraklı,3.5+1,30.500 TL,30500
Konak,3+1,31.000 TL,31000
Buca,3+1,31.000 TL,31000
Balçova,1+1,31.000 TL,31000
Karabağlar,3+1,31.000 TL,31000
Karşıyaka,2+1,31.000 TL,31000
Seferihisar,2+1,30.500 TL,30500
Karşıyaka,1+1,30.500 TL,30500
Buca,3+1,31.000 TL,31000
Menemen,3+1,30.500 TL,30500
Bayraklı,2+1,31.000 TL,31000
Karşıyaka,1+1,31.000 TL,31000
Karabağlar,3+1,31.000 TL,31000
Seferihisar,2+2,31.000 TL,31000
Karşıyaka,1+1,31.000 TL,31000
Buca,3+1,31.000 TL,31000
Bornova,3+1,30.500 TL,30500
Karşıyaka,2+1,31.000 TL,31000
Çeşme,1+1,31.000 TL,31000
Çiğli,3+1,31.000 TL,31000
Bornova,1+1,31.000 TL,31000
Karşıyaka,1+1,31.000 TL,31000
Karşıyaka,1+1,31.000 TL,31000
Bayraklı,3+1,31.000 TL,31000
Karşıyaka,3+1,31.000 TL,31000
Karşıyaka,1+1,31.000 TL,31000
Aliağa,1.5+1,31.000 TL,31000
Torbalı,3+1,31.000 TL,31000
Menemen,3+1,31.000 TL,31000
Karabağlar,1+1,30.500 TL,30500
Bornova,1+1,31.000 TL,31000
Çiğli,3+1,31.000 TL,31000
Bornova,1+1,31.000 TL,31000
Bergama,2+1,30.500 TL,30500
Karşıyaka,3+1,31.000 TL,31000
Bornova,1+1,30.500 TL,30500
Karşıyaka,3+1,31.000 TL,31000
Çiğli,2+1,30.500 TL,30500
Seferihisar,4+1,31.000 TL,31000
Karşıyaka,2+1,31.000 TL,31000
Karşıyaka,2+1,31.000 TL,31000
Çiğli,3+1,31.000 TL,31000
Karşıyaka,3+1,30.500 TL,30500
Bornova,1+1,31.000 TL,31000
Aliağa,3+1,31.000 TL,31000
Karşıyaka,3+1,30.500 TL,30500
Çiğli,1+1,31.000 TL,31000
Konak,3+1,31.000 TL,31000
Foça,2+1,31.000 TL,31000
Torbalı,3+1,31.000 TL,31000
Karşıyaka,2+1,31.000 TL,31000
Karabağlar,3+1,31.000 TL,31000
Karşıyaka,1+1,31.000 TL,31000
Güzelbahçe,2+1,30.500 TL,30500
Aliağa,2+1,31.000 TL,31000
Karşıyaka,3+1,30.500 TL,30500
Çiğli,3+1,31.000 TL,31000
Karşıyaka,3+1,31.000 TL,31000
Balçova,3+1,31.000 TL,31000
Bornova,Stüdyo (1+0),30.250 TL,30250
Konak,2+1,31.000 TL,31000
Buca,2+1,30.500 TL,30500
Karabağlar,1+1,30.500 TL,30500
Menemen,3+1,31.000 TL,31000
Karşıyaka,2+1,31.000 TL,31000
Torbalı,3+1,31.000 TL,31000
Karşıyaka,2+1,31.000 TL,31000
Karşıyaka,1+1,31.000 TL,31000
Bornova,3+1,31.000 TL,31000
Menemen,4+1,31.000 TL,31000
Kemalpaşa,3+1,31.000 TL,31000
Karşıyaka,3+1,30.500 TL,30500
Buca,3+1,31.000 TL,31000
Buca,3+1,31.000 TL,31000
Konak,3+1,31.000 TL,31000
Çiğli,1+1,30.500 TL,30500
Çeşme,1+1,31.000 TL,31000
Seferihisar,3+1,31.000 TL,31000
Konak,3+1,30.500 TL,30500
Seferihisar,3+1,30.500 TL,30500
Bornova,1+1,31.000 TL,31000
Menemen,3+1,30.500 TL,30500
Karşıyaka,3+1,31.000 TL,31000
Bayraklı,3+1,31.000 TL,31000
Bornova,1+1,31.000 TL,31000
Bornova,2+1,30.500 TL,30500
Buca,2+1,31.000 TL,31000
Seferihisar,2+1,31.000 TL,31000
Karşıyaka,1+1,31.000 TL,31000
Karşıyaka,3+1,31.000 TL,31000
Konak,2+1,31.000 TL,31000
Karabağlar,3+1,30.500 TL,30500
Bornova,1+1,30.250 TL,30250
Bornova,1+1,31.000 TL,31000
Karabağlar,2+1,31.000 TL,31000
Çiğli,2+1,31.000 TL,31000
Bayraklı,2+1,31.000 TL,31000
Bornova,3+1,31.000 TL,31000
Seferihisar,3+1,31.000 TL,31000
Karşıyaka,3+1,31.000 TL,31000
Menemen,2+1,31.000 TL,31000
Seferihisar,2+1,31.000 TL,31000
Konak,2+1,31.000 TL,31000
Buca,2+1,31.000 TL,31000
Buca,3+1,31.000 TL,31000
Karşıyaka,3+1,31.000 TL,31000
Karabağlar,3+1,31.000 TL,31000
Bayraklı,2+1,31.000 TL,31000
Karşıyaka,3+1,31.000 TL,31000
Kemalpaşa,3+1,30.750 TL,30750
Konak,3+1,31.000 TL,31000
Buca,3+1,31.000 TL,31000
Çiğli,3+1,31.000 TL,31000
Bayraklı,3+1,31.000 TL,31000
Menemen,2+1,31.000 TL,31000
Tire,3+1,31.000 TL,31000
Konak,2+1,31.000 TL,31000
Buca,2+1,31.000 TL,31000
Bayraklı,3+1,31.000 TL,31000
Konak,3+1,30.500 TL,30500
Torbalı,3+1,31.000 TL,31000
Karabağlar,3+1,31.000 TL,31000
Karabağlar,3+1,31.000 TL,31000
Çiğli,1+1,31.000 TL,31000
Karşıyaka,3+1,30.500 TL,30500
Seferihisar,2+1,31.000 TL,31000
Konak,1+1,31.000 TL,31000
Kemalpaşa,3+1,31.000 TL,31000
Bornova,2+1,31.000 TL,31000
Torbalı,2+1,31.000 TL,31000
Bayraklı,3+1,31.000 TL,31000
Karşıyaka,2+1,31.000 TL,31000
Gaziemir,1+1,31.000 TL,31000
Konak,2+1,31.000 TL,31000
Karabağlar,2+1,31.000 TL,31000
Menderes,3+1,31.000 TL,31000
Çiğli,2+1,31.000 TL,31000
Bornova,1+1,31.000 TL,31000
Bornova,1+1,31.000 TL,31000
Bornova,3+1,31.000 TL,31000
Konak,3+1,31.000 TL,31000
Konak,2+1,31.000 TL,31000
Çiğli,1+1,31.000 TL,31000
Konak,2+1,31.000 TL,31000
Torbalı,2+1,30.500 TL,30500
Torbalı,2+1,30.500 TL,30500
Karşıyaka,3+1,31.000 TL,31000
Bornova,3+1,31.000 TL,31000
Karşıyaka,1+1,31.000 TL,31000
Bornova,1+1,31.000 TL,31000
Konak,1+1,31.000 TL,31000
Konak,2+1,31.000 TL,31000
Bornova,1+1,31.000 TL,31000
Çiğli,3+1,31.000 TL,31000
Bornova,1+1,31.000 TL,31000
Karabağlar,3+1,31.000 TL,31000
Bornova,1+1,31.000 TL,31000
Bornova,1+1,31.000 TL,31000
Seferihisar,3+1,30.500 TL,30500
Gaziemir,3+1,31.000 TL,31000
Konak,3+1,31.000 TL,31000
Buca,3+1,31.000 TL,31000
Bornova,3+1,31.000 TL,31000
Torbalı,2+1,31.000 TL,31000
Menemen,3+1,31.000 TL,31000
Çiğli,2+1,30.500 TL,30500
Karşıyaka,2+1,31.000 TL,31000
Konak,3+1,31.000 TL,31000
Bornova,2+1,31.000 TL,31000
Karşıyaka,2+1,31.000 TL,31000
Karşıyaka,2+1,31.000 TL,31000
Seferihisar,3+1,31.000 TL,31000
Karşıyaka,2+1,31.000 TL,31000
Torbalı,3+1,30.500 TL,30500
Karşıyaka,2+1,31.000 TL,31000
Konak,1+1,31.000 TL,31000
Bornova,1+1,31.000 TL,31000
Karşıyaka,4+1,31.000 TL,31000
Karabağlar,2+1,31.000 TL,31000
Karşıyaka,2+1,31.000 TL,31000
Karşıyaka,2.5+1,31.000 TL,31000
Kemalpaşa,3+1,31.000 TL,31000
Karşıyaka,3+1,31.000 TL,31000
Çiğli,2+1,31.000 TL,31000
Buca,3+1,31.000 TL,31000
Bornova,3+1,31.000 TL,31000
Buca,3+1,31.000 TL,31000
Buca,2+1,31.000 TL,31000
Çiğli,2+1,31.000 TL,31000
Karşıyaka,2+1,31.000 TL,31000
Karşıyaka,2+1,31.000 TL,31000
Balçova,3+1,31.000 TL,31000
Gaziemir,2+1,31.000 TL,31000
Çiğli,1+1,31.000 TL,31000
Aliağa,4+1,31.000 TL,31000
Karşıyaka,2+1,30.500 TL,30500
Bornova,1+1,31.000 TL,31000
Foça,2+1,30.500 TL,30500
Foça,2+1,30.500 TL,30500
Bornova,1+1,32.000 TL,32000
Menemen,3+1,32.000 TL,32000
Balçova,1+1,31.500 TL,31500
Konak,3+1,32.000 TL,32000
Tire,4+1,32.000 TL,32000
Çiğli,2+1,33.000 TL,33000
Menemen,4+1,33.000 TL,33000
Aliağa,3+1,32.000 TL,32000
Menderes,2+1,32.500 TL,32500
Bornova,1+1,32.000 TL,32000
Konak,3+1,32.000 TL,32000
Buca,3+1,32.000 TL,32000
Buca,3+1,32.000 TL,32000
Seferihisar,3+1,32.000 TL,32000
Karşıyaka,3+1,33.000 TL,33000
Gaziemir,1+1,32.000 TL,32000
Bornova,Stüdyo (1+0),31.500 TL,31500
Seferihisar,3+1,33.000 TL,33000
Seferihisar,2+1,32.500 TL,32500
Torbalı,3+1,32.000 TL,32000
Urla,2+1,33.000 TL,33000
Konak,3+1,33.000 TL,33000
Çeşme,2+1,32.000 TL,32000
Gaziemir,2+1,33.000 TL,33000
Buca,1+1,32.000 TL,32000
Karşıyaka,2+1,32.000 TL,32000
Bornova,1+1,33.000 TL,33000
Bayraklı,3+1,31.500 TL,31500
Torbalı,3+1,32.000 TL,32000
Karşıyaka,2+1,33.000 TL,33000
Karşıyaka,2+1,32.000 TL,32000
Bornova,1+1,32.000 TL,32000
Torbalı,4+1,32.000 TL,32000
Buca,1+1,32.000 TL,32000
Çiğli,1+1,32.000 TL,32000
Seferihisar,3+1,32.000 TL,32000
Seferihisar,2+1,32.500 TL,32500
Buca,2+1,32.000 TL,32000
Karşıyaka,2+1,32.000 TL,32000
Karşıyaka,3+1,32.000 TL,32000
Karabağlar,2+1,32.000 TL,32000
Karşıyaka,2+1,33.000 TL,33000
Buca,3+1,32.000 TL,32000
Tire,3+1,32.500 TL,32500
Bayraklı,2+1,33.000 TL,33000
Karşıyaka,3+1,33.000 TL,33000
Bornova,2+1,31.500 TL,31500
Seferihisar,2+1,32.750 TL,32750
Bornova,3+1,32.000 TL,32000
Konak,1+1,32.000 TL,32000
Bayraklı,3+1,32.000 TL,32000
Karşıyaka,2+1,31.800 TL,31800
Güzelbahçe,2+1,32.000 TL,32000
Çiğli,2+1,33.000 TL,33000
Karşıyaka,2+1,32.000 TL,32000
Karşıyaka,3+1,33.000 TL,33000
Menemen,3+1,33.000 TL,33000
Karşıyaka,3+1,32.000 TL,32000
Seferihisar,2+1,33.000 TL,33000
Bayraklı,1+1,32.000 TL,32000
Konak,1+1,32.000 TL,32000
Bayraklı,3+1,32.000 TL,32000
Konak,3+1,32.000 TL,32000
Konak,2+1,32.000 TL,32000
Gaziemir,1+1,32.000 TL,32000
Konak,2+1,32.500 TL,32500
Karabağlar,3+1,32.000 TL,32000
Menderes,3+1,32.500 TL,32500
Karabağlar,3+1,33.000 TL,33000
Kemalpaşa,3.5+1,33.000 TL,33000
Bayraklı,3+1,32.000 TL,32000
Çiğli,2+1,33.000 TL,33000
Karabağlar,3+1,31.500 TL,31500
Menderes,3+1,33.000 TL,33000
Karabağlar,3+1,32.000 TL,32000
Çiğli,3+1,32.000 TL,32000
Karşıyaka,3+1,32.000 TL,32000
Karşıyaka,2+1,32.000 TL,32000
Buca,3+1,32.000 TL,32000
Karşıyaka,3+1,33.000 TL,33000
Karşıyaka,2+1,32.500 TL,32500
Karabağlar,3+1,32.000 TL,32000
Torbalı,3+1,32.000 TL,32000
Gaziemir,1+1,32.000 TL,32000
Urla,2+1,32.000 TL,32000
Konak,2+1,33.000 TL,33000
Bornova,3+1,32.500 TL,32500
Bayraklı,3+1,32.000 TL,32000
Narlıdere,3+1,32.000 TL,32000
Karşıyaka,1+1,33.000 TL,33000
Menemen,3+1,32.000 TL,32000
Konak,2+1,32.500 TL,32500
Bornova,1+1,32.000 TL,32000
Menemen,2+1,31.500 TL,31500
Karşıyaka,3+1,33.000 TL,33000
Çeşme,2+1,33.000 TL,33000
Çeşme,2+1,32.500 TL,32500
Karşıyaka,3+1,33.000 TL,33000
Bornova,3+1,32.000 TL,32000
Tire,3+1,32.000 TL,32000
Karşıyaka,2+1,32.000 TL,32000
Çeşme,2+1,33.000 TL,33000
Karşıyaka,1+1,32.500 TL,32500
Çiğli,1+1,32.000 TL,32000
Seferihisar,2+1,33.000 TL,33000
Çiğli,2+1,32.000 TL,32000
Menemen,3+1,32.000 TL,32000
Menderes,2+1,32.000 TL,32000
Karşıyaka,2+1,32.000 TL,32000
Konak,1+1,32.000 TL,32000
Buca,3+1,33.000 TL,33000
Karşıyaka,2+1,32.000 TL,32000
Karabağlar,2+1,33.000 TL,33000
Buca,2+1,31.500 TL,31500
Bayraklı,3+1,33.000 TL,33000
Buca,3+1,32.000 TL,32000
Bayraklı,3+1,32.000 TL,32000
Karşıyaka,2+1,31.500 TL,31500
Balçova,3+1,33.000 TL,33000
Balçova,3+1,33.000 TL,33000
Bayraklı,3+1,32.000 TL,32000
Karabağlar,2+1,32.000 TL,32000
Menemen,3+1,32.000 TL,32000
Buca,3+1,33.000 TL,33000
Karabağlar,3+1,32.000 TL,32000
Çiğli,1+1,31.500 TL,31500
Tire,3+1,33.000 TL,33000
Balçova,3+1,32.000 TL,32000
Buca,2+1,32.000 TL,32000
Karşıyaka,1+1,33.000 TL,33000
Menderes,3+1,32.000 TL,32000
Bayraklı,3+1,32.000 TL,32000
Karşıyaka,1+1,33.000 TL,33000
Bayraklı,3+1,32.000 TL,32000
Torbalı,1+1,32.000 TL,32000
Karabağlar,3+1,32.500 TL,32500
Selçuk,2+1,32.500 TL,32500
Buca,2+1,32.000 TL,32000
Aliağa,3+1,32.000 TL,32000
Dikili,5+1,32.000 TL,32000
Karşıyaka,2+1,33.000 TL,33000
Balçova,1+1,32.500 TL,32500
Menderes,3+1,32.750 TL,32750
Karaburun,3+1,32.500 TL,32500
Çeşme,2+1,33.000 TL,33000
Karşıyaka,3+1,32.000 TL,32000
Bornova,2+1,32.500 TL,32500
Buca,1+1,33.000 TL,33000
Karabağlar,2+1,32.000 TL,32000
Buca,3+1,32.000 TL,32000
Çiğli,1+1,33.000 TL,33000
Çiğli,1+1,33.000 TL,33000
Karşıyaka,3+1,32.500 TL,32500
Karabağlar,3+1,32.000 TL,32000
Tire,2+1,33.000 TL,33000
Balçova,2+1,32.000 TL,32000
Karşıyaka,2+1,32.000 TL,32000
Karşıyaka,2+1,33.000 TL,33000
Bornova,1+1,32.000 TL,32000
Çiğli,1+1,32.000 TL,32000
Tire,4+1,32.000 TL,32000
Bornova,1+1,33.000 TL,33000
Bornova,1+1,32.000 TL,32000
Konak,Stüdyo (1+0),32.000 TL,32000
Karşıyaka,2+1,32.000 TL,32000
Menemen,3+1,32.000 TL,32000
Karşıyaka,1+1,32.000 TL,32000
Aliağa,1+1,33.000 TL,33000
Konak,3+1,32.000 TL,32000
Konak,3+1,33.000 TL,33000
Narlıdere,2+1,33.000 TL,33000
Bornova,2+1,32.000 TL,32000
Konak,3+1,33.000 TL,33000
Bayraklı,3+1,33.000 TL,33000
Torbalı,3+1,33.000 TL,33000
Karşıyaka,3+1,33.000 TL,33000
Karabağlar,3+1,33.000 TL,33000
Bornova,3+1,32.000 TL,32000
Karabağlar,3+1,32.000 TL,32000
Karşıyaka,3+1,33.000 TL,33000
Bergama,3+1,32.000 TL,32000
Bornova,2+1,32.000 TL,32000
Seferihisar,3+1,32.000 TL,32000
Menderes,3+1,32.000 TL,32000
Konak,1+1,31.500 TL,31500
Konak,3+1,33.000 TL,33000
Bornova,1+1,33.000 TL,33000
Menemen,3+1,32.000 TL,32000
Gaziemir,1+1,32.000 TL,32000
Torbalı,3+1,33.000 TL,33000
Menemen,3+1,32.000 TL,32000
Bornova,3+1,33.000 TL,33000
Karabağlar,3+1,32.000 TL,32000
Seferihisar,2+1,32.000 TL,32000
Karşıyaka,3+1,32.500 TL,32500
Buca,3+1,32.000 TL,32000
Karabağlar,2+1,32.000 TL,32000
Karşıyaka,1+1,33.000 TL,33000
Seferihisar,3+1,33.000 TL,33000
Karabağlar,3+1,32.500 TL,32500
Karşıyaka,3+1,32.000 TL,32000
Bornova,3+1,32.000 TL,32000
Gaziemir,1+1,32.000 TL,32000
Karşıyaka,2+1,32.500 TL,32500
Bornova,3+1,32.000 TL,32000
Konak,1+1,33.000 TL,33000
Urla,2+1,33.000 TL,33000
Tire,3+1,32.000 TL,32000
Bornova,2+1,32.000 TL,32000
Bornova,3+1,32.000 TL,32000
Karşıyaka,3+1,32.000 TL,32000
Çiğli,1+1,32.000 TL,32000
Buca,3+1,32.000 TL,32000
Gaziemir,2+1,32.000 TL,32000
Konak,3+1,33.000 TL,33000
Karşıyaka,2+1,32.000 TL,32000
Bornova,1+1,33.000 TL,33000
Bornova,1+1,32.000 TL,32000
Aliağa,1+1,32.000 TL,32000
Aliağa,3+1,33.000 TL,33000
Bornova,2+1,32.000 TL,32000
Karşıyaka,3+1,32.000 TL,32000
Kemalpaşa,1+1,32.000 TL,32000
Buca,1+1,32.000 TL,32000
Bornova,3+1,32.000 TL,32000
Menderes,2+1,32.000 TL,32000
Çiğli,2+1,32.000 TL,32000
Karşıyaka,2+1,32.000 TL,32000
Konak,2+1,33.000 TL,33000
Karşıyaka,2+1,32.000 TL,32000
Bornova,1+1,33.000 TL,33000
Bornova,1+1,33.000 TL,33000
Çiğli,3+1,33.000 TL,33000
Konak,Stüdyo (1+0),32.500 TL,32500
Karşıyaka,2+1,32.500 TL,32500
Karabağlar,2+1,33.000 TL,33000
Karabağlar,3+1,33.000 TL,33000
Balçova,1+1,32.000 TL,32000
Konak,3+1,32.000 TL,32000
Torbalı,3+1,33.000 TL,33000
Menderes,2+1,33.000 TL,33000
Karabağlar,3+1,31.500 TL,31500
Buca,3+1,33.000 TL,33000
Bornova,3+1,32.000 TL,32000
Çiğli,3+1,32.000 TL,32000
Seferihisar,2+1,32.000 TL,32000
Karşıyaka,1+1,32.000 TL,32000
Konak,2+1,32.000 TL,32000
Kemalpaşa,1+1,33.000 TL,33000
Karabağlar,2+1,32.000 TL,32000
Karşıyaka,2+1,32.000 TL,32000
Bornova,1+1,32.000 TL,32000
Gaziemir,1+1,33.000 TL,33000
Çiğli,3+1,32.000 TL,32000
Bornova,1+1,32.000 TL,32000
Çiğli,2+1,33.000 TL,33000
Bornova,3+1,31.500 TL,31500
Karabağlar,2+1,32.000 TL,32000
Balçova,3+1,32.000 TL,32000
Bornova,1+1,33.000 TL,33000
Çiğli,2+1,33.000 TL,33000
Foça,3+1,33.000 TL,33000
Bornova,3+1,32.000 TL,32000
Karşıyaka,1+1,32.000 TL,32000
Karşıyaka,2+1,32.000 TL,32000
Buca,3+1,32.000 TL,32000
Karabağlar,3+1,32.000 TL,32000
Çiğli,2+1,33.000 TL,33000
Bornova,1+1,32.000 TL,32000
Karşıyaka,3+1,33.000 TL,33000
Karşıyaka,1+1,32.000 TL,32000
Buca,2+1,33.000 TL,33000
Konak,2+1,33.000 TL,33000
Konak,2+1,33.000 TL,33000
Karabağlar,3+1,33.000 TL,33000
Konak,3+1,33.000 TL,33000
Gaziemir,2+1,32.000 TL,32000
Bayraklı,3+1,32.500 TL,32500
Balçova,3+1,33.000 TL,33000
Karabağlar,3+1,32.000 TL,32000
Buca,3+1,32.000 TL,32000
Karşıyaka,3+1,32.000 TL,32000
Narlıdere,3+1,31.750 TL,31750
Karşıyaka,2+1,33.000 TL,33000
Aliağa,3+1,33.000 TL,33000
Bornova,2+1,33.000 TL,33000
Karabağlar,3+1,32.000 TL,32000
Dikili,2+1,32.000 TL,32000
Çiğli,1+1,33.000 TL,33000
Bornova,2+1,32.500 TL,32500
Buca,3+1,31.500 TL,31500
Çiğli,3+1,32.000 TL,32000
Bayraklı,3+1,33.000 TL,33000
Bornova,Stüdyo (1+0),33.000 TL,33000
Karşıyaka,2+1,32.000 TL,32000
Urla,2+1,32.000 TL,32000
Bornova,3+1,32.000 TL,32000
Bornova,2+1,32.000 TL,32000
Buca,2+1,33.000 TL,33000
Karabağlar,3+1,32.000 TL,32000
Karaburun,2+1,33.000 TL,33000
Seferihisar,2+1,32.000 TL,32000
Buca,2+1,32.000 TL,32000
Bornova,1+1,32.000 TL,32000
Karşıyaka,3+1,33.000 TL,33000
Seferihisar,3+1,33.000 TL,33000
Gaziemir,3+1,32.000 TL,32000
Bayraklı,3+1,32.000 TL,32000
Karşıyaka,3+1,32.000 TL,32000
Buca,2+1,32.000 TL,32000
Torbalı,3+1,33.000 TL,33000
Bornova,1+1,32.500 TL,32500
Konak,1+1,32.000 TL,32000
Menderes,3+1,33.000 TL,33000
Buca,2+1,32.000 TL,32000
Gaziemir,2+1,32.000 TL,32000
Bornova,1+1,33.000 TL,33000
Çeşme,1+1,33.000 TL,33000
Karşıyaka,3+1,32.000 TL,32000
Konak,3+1,33.000 TL,33000
Konak,1+1,31.500 TL,31500
Buca,3+1,32.000 TL,32000
Bornova,2+1,32.000 TL,32000
Çiğli,1+1,32.000 TL,32000
Karşıyaka,3+1,33.000 TL,33000
Dikili,2+1,33.000 TL,33000
Bornova,1+1,32.500 TL,32500
Bornova,2+1,32.000 TL,32000
Çiğli,1+1,32.500 TL,32500
Konak,3+1,32.000 TL,32000
Karşıyaka,3+1,32.000 TL,32000
Karşıyaka,3+1,33.000 TL,33000
Bornova,3.5+1,32.000 TL,32000
Tire,3+1,32.500 TL,32500
Konak,1+1,31.500 TL,31500
Karşıyaka,1+1,33.000 TL,33000
Karşıyaka,3+1,33.000 TL,33000
Karşıyaka,3+1,32.500 TL,32500
Seferihisar,1+1,32.000 TL,32000
Karşıyaka,3+1,32.000 TL,32000
Seferihisar,2+1,33.000 TL,33000
Buca,1+1,33.000 TL,33000
Buca,1+1,32.500 TL,32500
Konak,1+1,32.000 TL,32000
Konak,3+1,32.000 TL,32000
Karabağlar,3+1,33.000 TL,33000
Karaburun,3+1,33.000 TL,33000
Seferihisar,3+1,32.000 TL,32000
Kemalpaşa,3+1,32.000 TL,32000
Bornova,1+1,32.000 TL,32000
Konak,2+1,32.000 TL,32000
Karşıyaka,3+1,33.000 TL,33000
Bornova,3+1,33.000 TL,33000
Çiğli,1+1,32.000 TL,32000
Bornova,1+1,33.400 TL,33400
Konak,2+1,32.000 TL,32000
Karşıyaka,3+1,32.000 TL,32000
Menemen,3+1,32.000 TL,32000
Çiğli,1+1,32.000 TL,32000
Karşıyaka,2+1,32.000 TL,32000
Konak,1+1,33.000 TL,33000
Bornova,1+1,33.000 TL,33000
Buca,1+1,32.000 TL,32000
Karşıyaka,2+1,32.000 TL,32000
Bayraklı,3+1,31.500 TL,31500
Balçova,2+1,32.500 TL,32500
Karşıyaka,3+1,32.000 TL,32000
Bornova,1+1,33.000 TL,33000
Çiğli,1+1,33.000 TL,33000
Karşıyaka,1+1,33.000 TL,33000
Bornova,1+1,32.000 TL,32000
Karabağlar,2+1,32.000 TL,32000
Balçova,1+1,32.000 TL,32000
Karabağlar,2+1,32.500 TL,32500
Çiğli,3+1,32.000 TL,32000
Karşıyaka,2+1,33.000 TL,33000
Karşıyaka,2+1,32.000 TL,32000
Aliağa,2+1,31.500 TL,31500
Gaziemir,2+1,32.500 TL,32500
Bornova,2+1,32.000 TL,32000
Bornova,1+1,32.000 TL,32000
Konak,2+1,32.000 TL,32000
Bergama,3+1,32.000 TL,32000
Gaziemir,1+1,32.000 TL,32000
Karşıyaka,2+1,33.000 TL,33000
Bornova,3+1,32.000 TL,32000
Konak,2+1,32.000 TL,32000
Güzelbahçe,1+1,32.000 TL,32000
Karşıyaka,1+1,32.000 TL,32000
Karşıyaka,1+1,32.000 TL,32000
Menemen,2+1,32.000 TL,32000
Konak,3+1,32.000 TL,32000
Karşıyaka,3+1,32.000 TL,32000
Bornova,2+1,33.000 TL,33000
Bornova,1+1,32.000 TL,32000
Karşıyaka,3+1,32.000 TL,32000
Bornova,3+1,32.000 TL,32000
Karabağlar,2+1,32.000 TL,32000
Bornova,1+1,32.500 TL,32500
Menderes,3+1,32.500 TL,32500
Seferihisar,2+1,31.500 TL,31500
Karabağlar,2+1,32.000 TL,32000
Karşıyaka,3+1,32.000 TL,32000
Karabağlar,2+1,32.000 TL,32000
Bayraklı,3+1,32.000 TL,32000
Çiğli,1+1,32.000 TL,32000
Karşıyaka,3+1,32.000 TL,32000
Tire,4+1,32.000 TL,32000
Bornova,2+1,33.000 TL,33000
Gaziemir,2+1,32.000 TL,32000
Karşıyaka,2+1,32.000 TL,32000
Torbalı,3+1,32.000 TL,32000
Balçova,3+1,32.000 TL,32000
Balçova,3+1,32.500 TL,32500
Karabağlar,3+1,32.000 TL,32000
Karşıyaka,2+1,32.000 TL,32000
Karabağlar,2+1,33.000 TL,33000
Buca,3+1,32.000 TL,32000
Karşıyaka,3+1,32.000 TL,32000
